21,-7.07E-01,-1.43E+00,-2.49E+00,-4.12E+00,-5.13E+00,-7.18E+00,-7.20E+00,-5.82E+00,-3.98E+00,-3.29E+00,,,
22,-6.83E-01,-1.39E+00,-2.41E+00,-3.97E+00,-4.95E+00,-6.90E+00,-6.93E+00,-5.57E+00,-3.84E+00,-3.15E+00,,,
23,-6.66E-01,-1.35E+00,-2.34E+00,-3.84E+00,-4.80E+00,-6.68E+00,-6.72E+00,-5.33E+00,-3.69E+00,-3.01E+00,,,
24,-6.48E-01,-1.32E+00,-2.27E+00,-3.70E+00,-4.62E+00,-6.43E+00,-6.52E+00,-5.14E+00,-3.56E+00,-2.88E+00,,,
25,-6.30E-01,-1.29E+00,-2.21E+00,-3.58E+00,-4.50E+00,-6.22E+00,-6.32E+00,-4.99E+00,-3.44E+00,-2.77E+00,,,
26,-6.18E-01,-1.26E+00,-2.15E+00,-3.46E+00,-4.33E+00,-6.02E+00,-6.17E+00,-4.82E+00,-3.33E+00,-2.67E+00,,,
27,-6.04E-01,-1.23E+00,-2.09E+00,-3.36E+00,-4.22E+00,-5.85E+00,-6.01E+00,-4.63E+00,-3.23E+00,-2.58E+00,,,
28,-5.91E-01,-1.21E+00,-2.04E+00,-3.26E+00,-4.14E+00,-5.72E+00,-5.82E+00,-4.52E+00,-3.14E+00,-2.50E+00,,,
29,-5.82E-01,-1.19E+00,-1.99E+00,-3.18E+00,-4.03E+00,-5.53E+00,-5.71E+00,-4.37E+00,-3.06E+00,-2.42E+00,,,
30,-5.72E-01,-1.16E+00,-1.94E+00,-3.09E+00,-3.94E+00,-5.42E+00,-5.54E+00,-4.23E+00,-2.97E+00,-2.35E+00,,,
31,-5.65E-01,-1.15E+00,-1.90E+00,-3.01E+00,-3.84E+00,-5.29E+00,-5.42E+00,-4.15E+00,-2.90E+00,-2.29E+00,,,
32,-5.58E-01,-1.13E+00,-1.86E+00,-2.94E+00,-3.76E+00,-5.13E+00,-5.32E+00,-4.04E+00,-2.83E+00,-2.23E+00,,,
33,-5.49E-01,-1.11E+00,-1.83E+00,-2.88E+00,-3.68E+00,-5.02E+00,-5.22E+00,-3.95E+00,-2.76E+00,-2.17E+00,,,
34,-5.42E-01,-1.09E+00,-1.79E+00,-2.81E+00,-3.60E+00,-4.92E+00,-5.11E+00,-3.85E+00,-2.70E+00,-2.12E+00,,,
35,-5.38E-01,-1.08E+00,-1.76E+00,-2.75E+00,-3.53E+00,-4.82E+00,-5.00E+00,-3.76E+00,-2.65E+00,-2.07E+00,,,
36,-5.29E-01,-1.06E+00,-1.72E+00,-2.70E+00,-3.46E+00,-4.72E+00,-4.92E+00,-3.68E+00,-2.59E+00,-2.02E+00,,,
37,-5.27E-01,-1.05E+00,-1.69E+00,-2.64E+00,-3.40E+00,-4.62E+00,-4.82E+00,-3.59E+00,-2.54E+00,-1.97E+00,,,
38,-5.20E-01,-1.03E+00,-1.66E+00,-2.59E+00,-3.33E+00,-4.52E+00,-4.72E+00,-3.52E+00,-2.49E+00,-1.94E+00,,,
39,-5.17E-01,-1.02E+00,-1.63E+00,-2.54E+00,-3.27E+00,-4.46E+00,-4.64E+00,-3.45E+00,-2.45E+00,-1.90E+00,,,
40,-5.10E-01,-1.01E+00,-1.60E+00,-2.49E+00,-3.21E+00,-4.39E+00,-4.58E+00,-3.38E+00,-2.40E+00,-1.86E+00,,,
41,-5.08E-01,-9.90E-01,-1.58E+00,-2.45E+00,-3.16E+00,-4.31E+00,-4.52E+00,-3.31E+00,-2.36E+00,-1.83E+00,,,
42,-5.07E-01,-9.79E-01,-1.55E+00,-2.41E+00,-3.10E+00,-4.24E+00,-4.45E+00,-3.26E+00,-2.32E+00,-1.79E+00,,,
43,-5.00E-01,-9.69E-01,-1.53E+00,-2.37E+00,-3.05E+00,-4.16E+00,-4.38E+00,-3.19E+00,-2.28E+00,-1.76E+00,,,
44,-4.98E-01,-9.59E-01,-1.50E+00,-2.33E+00,-3.01E+00,-4.10E+00,-4.31E+00,-3.13E+00,-2.24E+00,-1.73E+00,,,
45,-4.97E-01,-9.49E-01,-1.48E+00,-2.30E+00,-2.96E+00,-4.04E+00,-4.25E+00,-3.08E+00,-2.21E+00,-1.70E+00,,,
46,-4.91E-01,-9.39E-01,-1.46E+00,-2.26E+00,-2.92E+00,-3.98E+00,-4.19E+00,-3.02E+00,-2.18E+00,-1.68E+00,,,
47,-4.88E-01,-9.29E-01,-1.44E+00,-2.23E+00,-2.87E+00,-3.92E+00,-4.13E+00,-2.98E+00,-2.14E+00,-1.65E+00,,,
48,-4.89E-01,-9.19E-01,-1.42E+00,-2.20E+00,-2.83E+00,-3.86E+00,-4.08E+00,-2.93E+00,-2.11E+00,-1.63E+00,,,
49,-4.87E-01,-9.10E-01,-1.40E+00,-2.16E+00,-2.79E+00,-3.80E+00,-4.03E+00,-2.88E+00,-2.08E+00,-1.61E+00,,,
50,-4.85E-01,-9.02E-01,-1.38E+00,-2.13E+00,-2.75E+00,-3.75E+00,-3.98E+00,-2.84E+00,-2.06E+00,-1.58E+00,,,
